charge_off,mth_code,snapshot,account_status_code,active,bank_fico_buckets_20,ever_delinquent_flg,industry,mob,stmt_balance,prev_balance,balance_decrease,month_diff,industry_A,industry_B,industry_C
0,202001,202001,1,1,8.0,0.0,C,80,260.0,173.53,-86.47,0,0,0,1
0,202001,202001,1,1,5.0,0.0,C,13,910.38,0.0,-910.38,0,0,0,1
0,202001,202001,0,1,7.0,0.0,B,16,45.96,321.66,275.70000000000005,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,45,2994.35,0.0,-2994.35,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,39,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,27,4956.46,0.0,-4956.46,0,0,1,0
0,202001,202001,0,1,7.0,0.0,A,210,882.11,0.0,-882.11,0,1,0,0
0,202001,202001,1,1,7.0,0.0,A,15,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,9.0,0.0,B,106,778.77,0.0,-778.77,0,0,1,0
0,202001,202001,0,1,6.0,0.0,B,49,0.0,961.3,961.3,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,68,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,40,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,8,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,79,0.0,1919.36,1919.36,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,6,1179.78,0.0,-1179.78,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,9,4005.07,1246.5,-2758.57,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,70,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,1.0,B,27,832.33,0.0,-832.33,0,0,1,0
0,202001,202001,0,1,3.0,0.0,B,38,277.82,0.0,-277.82,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,224,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,33,0.0,7760.82,7760.82,0,1,0,0
0,202001,202001,0,1,11.0,0.0,C,151,0.0,106.38,106.38,0,0,0,1
0,202001,202001,0,1,7.0,0.0,A,42,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,4.0,0.0,C,29,1222.22,0.0,-1222.22,0,0,0,1
0,202001,202001,1,1,6.0,0.0,B,41,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,122,0.0,641.78,641.78,0,0,0,1
0,202001,202001,0,1,8.0,0.0,B,64,0.0,1865.61,1865.61,0,0,1,0
0,202001,202001,1,1,5.0,0.0,A,32,0.0,737.32,737.32,0,1,0,0
0,202001,202001,1,1,10.0,0.0,B,41,0.0,801.68,801.68,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,185,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,8.0,0.0,A,5,598.55,0.0,-598.55,0,1,0,0
0,202001,202001,0,1,10.0,1.0,B,175,0.0,1745.74,1745.74,0,0,1,0
0,202001,202001,1,1,12.0,1.0,C,28,21.86,0.0,-21.86,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,34,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,50,261.69,0.0,-261.69,0,0,0,1
0,202001,202001,0,1,11.0,0.0,A,7,45.0,0.0,-45.0,0,1,0,0
0,202001,202001,0,1,9.0,0.0,C,8,622.97,2320.78,1697.8100000000002,0,0,0,1
0,202001,202001,1,1,0.0,0.0,B,76,2693.02,69.77,-2623.25,0,0,1,0
0,202001,202001,0,1,11.0,0.0,A,11,4869.14,362.7,-4506.4400000000005,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,104,253.76,0.0,-253.76,0,1,0,0
0,202001,202001,0,1,8.0,1.0,C,595,6172.31,0.0,-6172.31,0,0,0,1
0,202001,202001,1,1,7.0,0.0,C,31,234.99,0.0,-234.99,0,0,0,1
0,202001,202001,1,1,11.0,1.0,B,64,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,2,557.48,0.0,-557.48,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,27,495.0,0.0,-495.0,0,0,1,0
0,202001,202001,0,1,3.0,0.0,B,79,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,55,0.0,1687.43,1687.43,0,0,1,0
0,202001,202001,0,1,6.0,0.0,B,14,0.0,961.27,961.27,0,0,1,0
0,202001,202001,0,1,5.0,0.0,C,39,0.0,285.25,285.25,0,0,0,1
0,202001,202001,1,1,10.0,0.0,B,44,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,19,0.0,386.51,386.51,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,114,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,24,0.0,404.58,404.58,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,15,0.0,1065.47,1065.47,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,9,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,51,0.0,324.57,324.57,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,8,0.0,63.33,63.33,0,1,0,0
0,202001,202001,1,1,9.0,0.0,B,61,0.0,2845.86,2845.86,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,375,5365.18,0.0,-5365.18,0,0,1,0
0,202001,202001,1,1,5.0,0.0,A,16,0.0,60.82,60.82,0,1,0,0
0,202001,202001,1,1,10.0,0.0,C,87,2496.96,0.0,-2496.96,0,0,0,1
0,202001,202001,0,1,9.0,0.0,C,42,0.0,253.39,253.39,0,0,0,1
0,202001,202001,0,1,9.0,0.0,B,35,0.0,5948.82,5948.82,0,0,1,0
0,202001,202001,1,1,2.0,0.0,C,16,77.0,0.0,-77.0,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,27,1548.34,0.0,-1548.34,0,0,1,0
0,202001,202001,0,1,3.0,0.0,B,20,3311.57,526.27,-2785.3,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,12,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,7.0,0.0,B,161,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,43,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,5.0,0.0,A,5,371.13,396.96,25.829999999999984,0,1,0,0
0,202001,202001,0,1,12.0,0.0,A,35,0.0,50.0,50.0,0,1,0,0
0,202001,202001,1,1,2.0,0.0,A,51,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,1.0,0.0,B,203,31.35,1217.75,1186.4,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,16,0.0,2331.75,2331.75,0,0,1,0
0,202001,202001,1,1,12.0,1.0,B,420,2273.26,675.81,-1597.4500000000003,0,0,1,0
0,202001,202001,1,1,2.0,0.0,A,27,2125.42,1144.57,-980.8500000000001,0,1,0,0
0,202001,202001,1,1,6.0,0.0,B,51,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,40,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,9.0,0.0,C,3,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,10.0,0.0,C,6,0.0,5073.62,5073.62,0,0,0,1
0,202001,202001,0,1,12.0,0.0,A,143,747.15,0.0,-747.15,0,1,0,0
0,202001,202001,0,1,0.0,0.0,C,32,958.37,0.0,-958.37,0,0,0,1
0,202001,202001,1,1,12.0,1.0,B,18,386.14,0.0,-386.14,0,0,1,0
0,202001,202001,1,1,5.0,0.0,C,92,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,33,321.29,0.0,-321.29,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,85,0.0,2593.0,2593.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,45,2851.0,2129.78,-721.2199999999998,0,1,0,0
0,202001,202001,1,1,4.0,0.0,C,39,0.0,463.11,463.11,0,0,0,1
0,202001,202001,1,1,6.0,0.0,B,93,0.0,174.33,174.33,0,0,1,0
0,202001,202001,1,1,11.0,1.0,C,116,868.63,521.73,-346.9,0,0,0,1
0,202001,202001,1,1,8.0,0.0,B,32,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,20,0.0,501.43,501.43,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,46,0.0,55.22,55.22,0,1,0,0
0,202001,202001,1,1,7.0,0.0,B,7,0.0,1403.0,1403.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,6,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,9.0,1.0,B,19,90.88,3714.13,3623.25,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,89,278.38,50.51,-227.87,0,0,1,0
0,202001,202001,0,1,11.0,0.0,A,71,4700.0,3806.08,-893.9200000000001,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,4,461.22,0.0,-461.22,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,50,0.0,215.01,215.01,0,0,1,0
0,202001,202001,1,1,4.0,0.0,B,7,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,18,0.0,247.73,247.73,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,55,0.0,365.21,365.21,0,0,1,0
0,202001,202001,0,1,8.0,0.0,B,27,0.0,7774.82,7774.82,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,139,171.05,337.27,166.21999999999997,0,1,0,0
0,202001,202001,1,1,6.0,0.0,B,91,326.98,0.0,-326.98,0,0,1,0
0,202001,202001,0,1,5.0,0.0,B,10,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,8.0,0.0,A,2,800.0,6421.53,5621.53,0,1,0,0
0,202001,202001,0,1,11.0,0.0,B,66,800.0,0.0,-800.0,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,38,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,39,2417.19,409.34,-2007.8500000000001,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,8,335.89,0.0,-335.89,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,130,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,9.0,0.0,C,20,0.0,2121.15,2121.15,0,0,0,1
0,202001,202001,0,1,5.0,0.0,B,16,0.0,2118.75,2118.75,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,57,6175.96,1676.98,-4498.98,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,10,1011.61,751.24,-260.37,0,0,1,0
0,202001,202001,1,1,11.0,0.0,A,64,0.0,4483.21,4483.21,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,25,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,10.0,0.0,B,81,3125.89,729.0,-2396.89,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,112,212.7,900.89,688.19,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,115,1886.4,679.88,-1206.52,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,29,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,57,90.77,786.01,695.24,0,0,0,1
0,202001,202001,1,1,6.0,0.0,B,16,2338.4,420.57,-1917.8300000000002,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,3,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,28,0.0,347.0,347.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,88,0.0,1710.92,1710.92,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,30,0.0,1920.88,1920.88,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,42,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,11.0,0.0,B,131,0.0,1117.67,1117.67,0,0,1,0
0,202001,202001,0,1,10.0,0.0,B,9,90.56,5275.59,5185.03,0,0,1,0
0,202001,202001,1,1,5.0,0.0,C,35,0.0,192.41,192.41,0,0,0,1
0,202001,202001,0,1,8.0,0.0,B,31,995.78,256.48,-739.3,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,2,1087.28,0.0,-1087.28,0,0,1,0
0,202001,202001,0,1,4.0,0.0,A,12,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,6.0,0.0,B,368,2797.38,0.0,-2797.38,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,36,5177.59,88.88,-5088.71,0,0,0,1
0,202001,202001,0,1,9.0,0.0,A,13,0.0,1275.16,1275.16,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,65,1966.64,592.02,-1374.6200000000001,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,30,0.0,34.98,34.98,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,77,0.0,2818.96,2818.96,0,0,1,0
0,202001,202001,0,1,3.0,0.0,B,27,0.0,13.42,13.42,0,0,1,0
0,202001,202001,0,1,4.0,0.0,B,15,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,68,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,8.0,0.0,C,29,51.75,137.01,85.25999999999999,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,187,18.71,2248.0,2229.29,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,15,1546.36,0.0,-1546.36,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,51,2280.56,6032.38,3751.82,0,0,0,1
0,202001,202001,1,1,12.0,1.0,B,30,0.0,5121.05,5121.05,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,6,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,106,0.0,4767.15,4767.15,0,1,0,0
0,202001,202001,1,1,10.0,0.0,B,2,1922.98,0.0,-1922.98,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,33,0.0,447.66,447.66,0,0,1,0
0,202001,202001,0,1,4.0,0.0,B,3,0.0,783.55,783.55,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,45,0.0,1787.0,1787.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,55,0.0,1723.8,1723.8,0,0,1,0
0,202001,202001,1,1,4.0,0.0,B,21,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,20,0.0,2313.97,2313.97,0,0,1,0
0,202001,202001,0,1,12.0,1.0,A,23,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,6.0,0.0,B,72,0.0,638.67,638.67,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,188,1307.95,2672.04,1364.09,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,81,941.0,2978.31,2037.31,0,1,0,0
0,202001,202001,1,1,12.0,0.0,C,13,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,30,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,10.0,0.0,B,19,6064.75,5952.63,-112.11999999999989,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,69,4068.64,0.0,-4068.64,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,26,1784.59,3037.0,1252.41,0,1,0,0
0,202001,202001,0,1,12.0,0.0,A,27,0.0,56.18,56.18,0,1,0,0
0,202001,202001,1,1,8.0,0.0,A,34,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,9.0,0.0,B,8,0.0,5594.65,5594.65,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,5,0.0,418.1,418.1,0,1,0,0
0,202001,202001,1,1,12.0,0.0,C,2,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,10.0,0.0,B,33,37.15,0.0,-37.15,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,46,0.0,68.63,68.63,0,0,1,0
0,202001,202001,0,1,12.0,1.0,B,35,0.0,1721.58,1721.58,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,67,0.0,393.27,393.27,0,0,1,0
0,202001,202001,0,1,5.0,0.0,B,9,601.45,264.0,-337.45000000000005,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,5,0.0,819.57,819.57,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,2,607.49,0.0,-607.49,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,10,0.0,18.0,18.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,A,27,803.37,460.1,-343.27,0,1,0,0
0,202001,202001,0,1,12.0,0.0,C,114,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,5.0,1.0,C,12,3507.74,45.0,-3462.74,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,78,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,5.0,0.0,A,88,0.0,45.0,45.0,0,1,0,0
0,202001,202001,0,1,7.0,0.0,B,57,0.0,286.73,286.73,0,0,1,0
0,202001,202001,0,1,9.0,0.0,A,22,5174.23,0.0,-5174.23,0,1,0,0
0,202001,202001,0,1,10.0,0.0,C,12,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,41,0.0,6115.92,6115.92,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,42,0.0,461.89,461.89,0,1,0,0
0,202001,202001,0,1,12.0,1.0,B,140,701.0,0.0,-701.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,161,73.96,0.0,-73.96,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,21,685.08,388.3,-296.78000000000003,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,81,100.0,750.0,650.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,C,125,0.0,5741.81,5741.81,0,0,0,1
0,202001,202001,0,1,8.0,0.0,A,238,5.54,576.97,571.4300000000001,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,38,1531.3,0.0,-1531.3,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,23,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,40,4860.0,0.0,-4860.0,0,1,0,0
0,202001,202001,0,1,10.0,0.0,A,155,278.84,285.35,6.510000000000048,0,1,0,0
0,202001,202001,0,1,7.0,0.0,B,61,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,4.0,0.0,B,12,600.0,3614.04,3014.04,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,5,6100.62,3308.04,-2792.58,0,0,0,1
0,202001,202001,1,1,12.0,1.0,B,27,1204.94,0.0,-1204.94,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,16,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,9.0,0.0,B,30,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,A,117,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,8.0,0.0,A,58,1921.15,491.59,-1429.5600000000002,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,55,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,83,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,15,0.0,918.17,918.17,0,0,1,0
0,202001,202001,0,1,8.0,0.0,B,13,0.0,844.73,844.73,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,12,0.0,660.0,660.0,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,41,0.0,37.15,37.15,0,0,1,0
0,202001,202001,1,1,12.0,1.0,A,25,592.37,392.25,-200.12,0,1,0,0
0,202001,202001,1,1,2.0,0.0,A,67,0.0,1253.59,1253.59,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,7,80.47,307.5,227.03,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,33,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,55,839.99,0.0,-839.99,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,39,1135.16,807.72,-327.44000000000005,0,0,0,1
0,202001,202001,0,1,12.0,0.0,A,31,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,9.0,0.0,B,7,456.22,361.17,-95.05000000000001,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,29,1006.26,0.0,-1006.26,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,30,566.09,139.23,-426.86,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,53,1755.37,181.23,-1574.1399999999999,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,52,5442.86,0.0,-5442.86,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,4,935.35,0.0,-935.35,0,0,1,0
0,202001,202001,1,1,7.0,0.0,B,5,16561.0,52.59,-16508.41,0,0,1,0
0,202001,202001,0,1,6.0,0.0,C,52,10236.77,0.0,-10236.77,0,0,0,1
0,202001,202001,0,1,7.0,0.0,B,43,6182.36,1149.29,-5033.07,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,5,1151.7,1300.71,149.01,0,0,0,1
0,202001,202001,1,1,12.0,0.0,C,60,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,15,0.0,1005.76,1005.76,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,2,0.0,6987.41,6987.41,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,64,754.56,229.0,-525.56,0,0,1,0
0,202001,202001,0,1,5.0,0.0,B,4,1049.69,394.15,-655.5400000000001,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,5,0.0,2593.1,2593.1,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,38,0.0,1156.54,1156.54,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,233,-100.0,801.85,901.85,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,22,303.03,0.0,-303.03,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,87,1796.8,1411.49,-385.30999999999995,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,61,5522.06,3248.0,-2274.0600000000004,0,1,0,0
0,202001,202001,0,1,12.0,0.0,C,231,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,12.0,0.0,A,61,1728.08,468.69,-1259.3899999999999,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,20,0.0,4431.7,4431.7,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,21,2992.93,446.37,-2546.56,0,1,0,0
0,202001,202001,1,1,2.0,0.0,A,8,95.92,0.0,-95.92,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,23,0.0,3569.95,3569.95,0,1,0,0
0,202001,202001,1,1,9.0,0.0,B,26,4166.0,0.0,-4166.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,20,0.0,304.81,304.81,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,25,828.68,734.92,-93.75999999999999,0,0,1,0
0,202001,202001,0,1,9.0,0.0,A,11,0.0,4664.61,4664.61,0,1,0,0
0,202001,202001,0,1,10.0,0.0,C,13,638.31,0.0,-638.31,0,0,0,1
0,202001,202001,0,1,7.0,0.0,A,19,0.0,545.75,545.75,0,1,0,0
0,202001,202001,1,1,7.0,0.0,A,7,2171.34,549.56,-1621.7800000000002,0,1,0,0
0,202001,202001,0,1,4.0,1.0,B,71,2242.43,0.0,-2242.43,0,0,1,0
0,202001,202001,1,1,7.0,0.0,B,24,0.0,1411.89,1411.89,0,0,1,0
0,202001,202001,1,1,8.0,1.0,A,9,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,3.0,0.0,B,29,3671.38,0.0,-3671.38,0,0,1,0
0,202001,202001,0,1,12.0,1.0,C,261,0.0,7079.8,7079.8,0,0,0,1
0,202001,202001,0,1,12.0,0.0,C,18,0.0,262.84,262.84,0,0,0,1
0,202001,202001,0,1,10.0,0.0,A,119,537.0,0.0,-537.0,0,1,0,0
0,202001,202001,1,1,9.0,0.0,A,132,381.69,435.2,53.50999999999999,0,1,0,0
0,202001,202001,0,1,8.0,0.0,A,14,1031.02,0.0,-1031.02,0,1,0,0
0,202001,202001,1,1,9.0,0.0,A,59,0.0,1336.12,1336.12,0,1,0,0
0,202001,202001,1,1,9.0,0.0,A,6,531.01,0.0,-531.01,0,1,0,0
0,202001,202001,0,1,8.0,0.0,A,25,613.47,0.0,-613.47,0,1,0,0
0,202001,202001,1,1,10.0,0.0,C,18,1034.16,4358.44,3324.2799999999997,0,0,0,1
0,202001,202001,1,1,2.0,0.0,A,7,0.0,1283.07,1283.07,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,55,7514.05,39.52,-7474.53,0,1,0,0
0,202001,202001,0,1,5.0,0.0,B,17,625.99,0.0,-625.99,0,0,1,0
0,202001,202001,1,1,9.0,0.0,C,19,4153.4,0.0,-4153.4,0,0,0,1
0,202001,202001,0,1,10.0,0.0,B,4,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,6.0,0.0,A,101,1526.13,0.0,-1526.13,0,1,0,0
0,202001,202001,0,1,8.0,0.0,A,43,193.0,90.1,-102.9,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,6,0.0,119.99,119.99,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,46,0.0,862.23,862.23,0,0,1,0
0,202001,202001,1,1,12.0,1.0,B,133,0.0,543.97,543.97,0,0,1,0
0,202001,202001,1,1,2.0,0.0,C,3,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,11.0,0.0,A,6,546.34,0.0,-546.34,0,1,0,0
0,202001,202001,0,1,10.0,0.0,B,80,0.0,8308.55,8308.55,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,64,3454.12,695.93,-2758.19,0,1,0,0
0,202001,202001,1,1,12.0,0.0,C,51,0.0,743.9,743.9,0,0,0,1
0,202001,202001,0,1,5.0,0.0,C,21,0.0,58.1,58.1,0,0,0,1
0,202001,202001,0,1,11.0,0.0,B,43,0.0,10853.21,10853.21,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,115,0.0,4779.72,4779.72,0,0,0,1
0,202001,202001,1,1,12.0,0.0,A,23,72.85,111.2,38.35000000000001,0,1,0,0
0,202001,202001,0,1,9.0,0.0,C,56,0.0,2479.24,2479.24,0,0,0,1
0,202001,202001,1,1,12.0,1.0,B,7,1763.42,0.0,-1763.42,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,3,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,3.0,0.0,B,29,1100.0,0.0,-1100.0,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,19,0.0,387.06,387.06,0,0,1,0
0,202001,202001,1,1,12.0,1.0,A,14,602.36,0.0,-602.36,0,1,0,0
0,202001,202001,1,1,11.0,0.0,B,27,0.0,4856.23,4856.23,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,20,0.0,2411.62,2411.62,0,1,0,0
0,202001,202001,1,1,7.0,0.0,B,371,0.0,1407.46,1407.46,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,2,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,112,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,7.0,0.0,C,85,496.3,105.92,-390.38,0,0,0,1
0,202001,202001,1,1,8.0,0.0,A,13,0.0,189.23,189.23,0,1,0,0
0,202001,202001,0,1,0.0,0.0,C,40,0.0,3114.4,3114.4,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,31,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,4,0.0,1341.11,1341.11,0,0,1,0
